show_id,type,title,country,date_added,release_year,listed_in
80989339,Movie,Between Worlds,Spain,"April 6, 2019",2018,Thrillers
60036103,Movie,Mumbai Matinee,India,"April 15, 2019",2003,"Comedies, International Movies, Romantic Movies"
70271601,Movie,Closed Circuit,"United Kingdom, United States","October 16, 2017",2013,"Dramas, Thrillers"
81094083,Movie,Kia and Cosmos,India,"May 1, 2019",2018,"Dramas, Independent Movies, International Movies"
80234451,TV Show,Family Reunion,United States,"July 11, 2019",2019,TV Comedies
70048968,Movie,Getting Played,United States,"November 1, 2019",2005,"Comedies, Romantic Movies"
70125931,Movie,The Karate Kid,"United States, China","October 17, 2019",2010,"Children & Family Movies, Dramas"
70178604,TV Show,Ancient Aliens,United States,"September 17, 2019",2010,"Docuseries, Science & Nature TV"
80178940,Movie,10 jours en or,France,"July 1, 2017",2012,"Comedies, Dramas, International Movies"
80156940,Movie,Pyar Ke Do Pal,India,"January 15, 2018",1986,"Dramas, International Movies, Music & Musicals"
81023023,TV Show,The Casketeers,New Zealand," June 21, 2019",2019,"International TV Shows, Reality TV"
80081790,Movie,A Patch of Fog,United Kingdom,"April 15, 2017",2015,"Dramas, Thrillers"
80244681,Movie,After the Raid,"United States, Mexico","December 19, 2019",2019,"Documentaries, International Movies"
80216543,Movie,Down The Fence,United States,"January 15, 2018",2017,Documentaries
80094964,Movie,Ho Mann Jahaan,Pakistan,"July 1, 2017",2015,"Dramas, International Movies, Romantic Movies"
70043303,Movie,The Lake House,United States,"September 1, 2019",2006,"Dramas, Romantic Movies, Sci-Fi & Fantasy"
80141253,Movie,Bibi & Tina II,Germany,"April 15, 2017",2014,"Children & Family Movies, Music & Musicals"
80122192,TV Show,Bhaage Re Mann,India,"April 15, 2017",2015,"International TV Shows, Romantic TV Shows, TV Dramas"
80163533,TV Show,Unchained Fate,,"May 8, 2019",2016,"International TV Shows, TV Dramas, TV Sci-Fi & Fantasy"
80096782,Movie,American Honey,"United Kingdom, United States","April 27, 2019",2016,"Dramas, Independent Movies"
81093925,Movie,Njan Prakashan,India,"April 26, 2019",2018,"Comedies, Dramas, International Movies"
81094082,Movie,Teen Aur Aadha,India,"April 29, 2019",2018,"Dramas, Independent Movies, International Movies"
80097516,Movie,Friend Request,Germany,"April 18, 2018",2016,"Horror Movies, International Movies"
70185139,Movie,Do Dooni Chaar,India,"November 1, 2018",2010,"Comedies, International Movies"
70275753,Movie,Bombay Talkies,India,"May 1, 2017",2013,"Dramas, International Movies"
80211648,TV Show,The Last Czars,United States,"July 3, 2019",2019,"Docuseries, TV Dramas"
70158421,Movie,Action Replayy,India,"May 16, 2018",2010,"Children & Family Movies, Comedies, International Movies"
80225526,TV Show,Part-Time Idol,,"December 25, 2017",2017,"International TV Shows, Korean TV Shows, TV Comedies"
80049065,TV Show,W/ Bob & David,United States,"November 13, 2015",2015,TV Comedies
70122316,Movie,Blue Valentine,United States,"July 5, 2018",2010,"Dramas, Independent Movies, Romantic Movies"
80217946,TV Show,Killer Ratings,,"May 31, 2019",2019,"Crime TV Shows, Docuseries, International TV Shows"
70114977,Movie,Berlin Calling,Germany,"January 15, 2017",2008,"Dramas, International Movies, Music & Musicals"
70299863,Movie,The One I Love,United States,"May 30, 2019",2014,"Comedies, Dramas, Independent Movies"
81003997,TV Show,Ask the Doctor,Australia,"October 19, 2018",2017,"Docuseries, International TV Shows, Science & Nature TV"
81170694,Movie,Zoé: Panoramas,,"November 1, 2019",2016,"Documentaries, International Movies, Music & Musicals"
80175333,Movie,Running Shaadi,India,"April 30, 2018",2017,"Comedies, International Movies, Romantic Movies"
80136793,TV Show,Dancing Angels,,"April 27, 2018",2016,"International TV Shows, Romantic TV Shows, TV Comedies"
70153390,TV Show,Criminal Minds,"United States, Canada"," June 30, 2017",2017,"Crime TV Shows, TV Dramas, TV Mysteries"
80168234,Movie,Fun Mom Dinner,United States,"December 31, 2017",2017,"Comedies, International Movies"
80119815,Movie,The First Line,"United States, Greece, United Kingdom","September 20, 2016",2014,"Dramas, Independent Movies"
70105371,Movie,The Informant!,United States,"August 1, 2018",2009,"Comedies, Dramas"
70123117,Movie,Aagey Se Right,India,"November 1, 2018",2009,"Comedies, International Movies, Music & Musicals"
80988262,Movie,Going for Gold,Australia,"July 15, 2018",2018,"Children & Family Movies, Dramas, International Movies"
80210294,TV Show,Twelve Forever,United States,"July 29, 2019",2019,Kids' TV
60024962,Movie,Biggie & Tupac,United Kingdom,"January 26, 2019",2002,"Documentaries, Music & Musicals"
60033312,Movie,The Great Raid,"United States, Australia","November 1, 2019",2005,"Action & Adventure, Dramas"
80233511,Movie,Food on the Go,"Argentina, Italy","May 16, 2018",2017,"Documentaries, International Movies"
70257413,Movie,Ginger & Rosa,"United Kingdom, Denmark, Canada, Croatia","July 15, 2018",2012,"Dramas, Independent Movies"
80111614,TV Show,The Womanizer,China,"September 1, 2016",2010,"International TV Shows, Romantic TV Shows, TV Comedies"
80992228,TV Show,KENGAN ASHURA,"United States, Japan"," October 31, 2019",2019,"Anime Series, International TV Shows"
80093829,TV Show,Masha's Tales,,"February 1, 2016",2012,Kids' TV
80997859,Movie,Painted Faces,Hong Kong,"August 16, 2018",1988,"Dramas, International Movies"
81038598,Movie,The Influence,"Spain, France","October 11, 2019",2019,"Horror Movies, International Movies"
80140362,TV Show,Who's the One,Taiwan,"January 1, 2017",2011,"International TV Shows, Romantic TV Shows, TV Comedies"
80039136,Movie,Immoral Tales,France,"June 6, 2019",1974,"Dramas, International Movies, Romantic Movies"
80203778,Movie,Beiimaan Love,India,"November 1, 2017",2016,"Dramas, International Movies, Romantic Movies"
80135563,Movie,Tellur Aliens,"United States, Kazakhstan","December 1, 2016",2016,Children & Family Movies
80113894,TV Show,The Irish Mob,,"December 1, 2016",2008,"Crime TV Shows, Docuseries"
80222133,TV Show,Border Patrol,,"October 2, 2019",2016,Reality TV
80239442,Movie,Bilu Rakkhosh,India,"March 15, 2018",2017,"Dramas, International Movies"
80176819,TV Show,Hidden Singer,South Korea,"May 19, 2017",2015,"International TV Shows, Korean TV Shows, Reality TV"
80217769,TV Show,Yummy Mummies,Australia," July 3, 2019",2019,"International TV Shows, Reality TV"
80117291,TV Show,One-Punch Man,Japan,"March 20, 2017",2015,"Anime Series, Crime TV Shows, International TV Shows"
80179900,TV Show,Life Sentence,United States,"June 23, 2018",2018,TV Dramas
70033579,Movie,Shark Busters,Hong Kong,"August 16, 2018",2002,"Dramas, International Movies"
80244363,TV Show,Fatal Destiny,,"July 13, 2018",2016,"Crime TV Shows, International TV Shows, TV Action & Adventure"
70266675,Movie,Transcendence,"United Kingdom, China, United States","November 1, 2018",2014,"Sci-Fi & Fantasy, Thrillers"
80157134,Movie,Sohni Mahiwal,"India, Soviet Union","September 1, 2017",1984,"Dramas, International Movies, Romantic Movies"
80113304,TV Show,Goldie & Bear,United States," October 31, 2018",2017,Kids' TV
80218099,Movie,Truth or Dare,United States,"October 3, 2018",2017,Horror Movies
80092801,TV Show,The Magicians,United States," December 16, 2019",2018,"TV Dramas, TV Sci-Fi & Fantasy"
81034317,Movie,Unicorn Store,United States,"April 5, 2019",2019,"Comedies, Dramas, Independent Movies"
70157152,TV Show,The West Wing,United States," December 25, 2015",2005,TV Dramas
70154110,Movie,Even the Rain,"Spain, Mexico, France","May 17, 2011",2010,"Dramas, International Movies"
80097225,TV Show,Kiss Me First,"United Kingdom, United States","June 29, 2018",2018,"British TV Shows, Crime TV Shows, International TV Shows"
80232502,Movie,Alien Warfare,United States,"April 5, 2019",2019,"Action & Adventure, Sci-Fi & Fantasy"
80177782,Movie,Recovery Boys,United States,"June 29, 2018",2018,Documentaries
80153226,TV Show,Ninja Hattori,Japan,"December 23, 2018",1981,"Anime Series, Kids' TV"
81025251,TV Show,Court Justice,Australia,"October 2, 2019",2017,"Crime TV Shows, Docuseries, International TV Shows"
80030186,TV Show,The Seventies,United States,"September 30, 2018",2015,Docuseries
80160755,TV Show,Grand Designs,United Kingdom," August 1, 2019",2017,"British TV Shows, International TV Shows, Reality TV"
80200913,TV Show,Tip the Mouse,"Germany, United States, Italy","September 1, 2017",2014,Kids' TV
80174367,Movie,Seeing Allred,United States,"February 9, 2018",2018,Documentaries
81033430,Movie,Music Teacher,India,"April 19, 2019",2019,"Dramas, Independent Movies, International Movies"
80997338,TV Show,Hi Score Girl,Japan,"December 24, 2018",2018,"Anime Series, International TV Shows, Romantic TV Shows"
81002597,Movie,Yes or No 2.5,Thailand,"November 8, 2018",2015,"International Movies, LGBTQ Movies, Romantic Movies"
80058460,Movie,He Never Died,"United States, Canada","March 18, 2016",2015,"Comedies, Horror Movies"
81136964,Movie,Staged Killer,United States,"June 28, 2019",2019,Thrillers
80116921,TV Show,We Bare Bears,United States,"September 30, 2018",2017,"Kids' TV, TV Comedies"
81087761,Movie,Roll Red Roll,United States,"August 8, 2019",2018,Documentaries
80217151,TV Show,Baby Ballroom,United Kingdom," July 10, 2018",2018,"British TV Shows, International TV Shows, Reality TV"
70099120,Movie,The Longshots,United States,"January 30, 2019",2008,"Comedies, Dramas, Sports Movies"
81049811,TV Show,Hidden Worlds,Egypt,"February 5, 2019",2018,"Crime TV Shows, International TV Shows, TV Dramas"
80128722,Movie,Gerald's Game,United States,"September 29, 2017",2017,"Horror Movies, Thrillers"
80999983,Movie,Oh My Ghost 3,Thailand,"August 16, 2018",2012,"Comedies, Horror Movies, International Movies"
81077851,Movie,Born in Syria,"Denmark, Spain","May 17, 2019",2016,"Documentaries, International Movies"
81073590,Movie,Dying to Tell,Spain,"May 17, 2019",2018,"Documentaries, International Movies"
81028317,TV Show,The Chef Show,United States," September 13, 2019",2019,Docuseries
80168188,Movie,Chasing Coral,United States,"July 14, 2017",2017,Documentaries
81005504,TV Show,Meteor Garden,China,"July 14, 2018",2018,"International TV Shows, Romantic TV Shows, TV Dramas"
80189997,Movie,Sigaram Thodu,India,"November 1, 2018",2014,"Dramas, International Movies, Thrillers"
81011955,Movie,Paradise Lost,Brazil,"September 29, 2018",2018,"Dramas, Independent Movies, International Movies"
70035037,Movie,The Gathering,Indonesia,"December 8, 2018",2003,"Comedies, Dramas, International Movies"
80014996,Movie,The Physician,Germany,"July 15, 2015",2013,"Action & Adventure, Dramas, International Movies"
70281312,TV Show,The Blacklist,United States," September 19, 2019",2019,"Crime TV Shows, TV Dramas, TV Thrillers"
80013550,Movie,The Salvation,"Denmark, United Kingdom, South Africa, Sweden, Belgium","March 2, 2017",2014,"Dramas, Independent Movies, International Movies"
80017170,Movie,The Riot Club,United Kingdom,"March 16, 2017",2014,"Dramas, International Movies"
80202920,Movie,Someone Great,United States,"April 19, 2019",2019,"Comedies, Romantic Movies"
70304252,TV Show,Blue Exorcist,Japan,"August 16, 2019",2011,"Anime Series, International TV Shows"
80136784,TV Show,The Adjusters,," September 18, 2017",2010,"International TV Shows, TV Dramas"
80115030,Movie,The Last Face,United States,"January 13, 2020",2016,Dramas
80189829,TV Show,The Protector,Turkey," April 26, 2019",2019,"International TV Shows, Romantic TV Shows, TV Action & Adventure"
80002667,Movie,Before I Wake,United States,"January 5, 2018",2016,"Horror Movies, Thrillers"
80230435,TV Show,Wild District,Colombia," November 8, 2019",2019,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows"
80198511,TV Show,Dancing Queen,,"October 5, 2018",2018,Reality TV
80134604,Movie,Hayat Öpücügü,Turkey,"March 10, 2017",2015,"Comedies, Dramas, International Movies"
70157266,TV Show,Scare Tactics,United States," June 30, 2019",2011,"Reality TV, TV Comedies, TV Horror"
80038353,Movie,Eyyvah Eyyvah,Turkey,"March 10, 2017",2010,"Comedies, International Movies"
80167459,Movie,I Am Jane Doe,United States,"May 26, 2017",2017,Documentaries
80059505,Movie,3 Generations,United States,"August 28, 2017",2015,"Dramas, LGBTQ Movies"
80097003,Movie,Burning Sands,United States,"March 10, 2017",2017,"Dramas, Independent Movies"
80180681,TV Show,Bibik-Bibikku,,"May 8, 2019",2016,"International TV Shows, TV Comedies"
80168230,Movie,Strong Island,"United States, Denmark","September 15, 2017",2017,Documentaries
81132438,Movie,Locked on You,Turkey,"September 13, 2019",2018,"Comedies, International Movies"
81059816,TV Show,The Big Catch,United Kingdom,"February 1, 2019",2015,"British TV Shows, Reality TV"
80196367,Movie,Tarif de nuit,France,"March 1, 2018",2015,"International Movies, Thrillers"
80157392,TV Show,The Ultimatum,,"July 1, 2017",2009,"International TV Shows, TV Dramas"
81168347,Movie,Hotel Pacific,"Poland,","October 1, 2019",1975,"Classic Movies, Dramas, International Movies"
80238637,Movie,Shubh Aarambh,India,"March 1, 2018",2017,"Dramas, International Movies, Romantic Movies"
70221084,TV Show,Dance Academy,Australia,"December 20, 2017",2013,"International TV Shows, Romantic TV Shows, TV Dramas"
70139072,Movie,Chillar Party,India,"August 2, 2018",2011,"Children & Family Movies, Comedies, Dramas"
81011159,TV Show,Little Things,India," November 9, 2019",2019,"International TV Shows, Romantic TV Shows, TV Comedies"
80227672,Movie,Forever Chape,Uruguay,"August 2, 2018",2018,"Documentaries, International Movies, Sports Movies"
70304187,Movie,Swearnet Live,Canada,"March 1, 2018",2014,"Comedies, International Movies"
80202283,TV Show,I AM A KILLER,United Kingdom,"August 3, 2018",2018,"British TV Shows, Crime TV Shows, Docuseries"
70155618,TV Show,Gilmore Girls,United States," October 1, 2017",2006,"Romantic TV Shows, TV Comedies, TV Dramas"
80091742,TV Show,Last Chance U,United States," July 19, 2019",2019,Docuseries
80106754,Movie,National Bird,United States,"May 8, 2017",2016,Documentaries
81012415,TV Show,Civilizations,United Kingdom,"October 1, 2018",2018,"British TV Shows, Docuseries"
80038355,Movie,Hükümet Kadin,Turkey,"March 10, 2017",2013,"Comedies, International Movies"
81069249,Movie,Room for Rent,Canada,"March 1, 2019",2017,"Comedies, Independent Movies"
80204889,TV Show,Dating Around,,"February 14, 2019",2019,"Reality TV, Romantic TV Shows"
80241666,Movie,No Estoy Loca,Chile,"May 4, 2018",2018,"Comedies, Dramas, International Movies"
80046193,TV Show,Lady Dynamite,United States," November 10, 2017",2017,TV Comedies
80057137,Movie,Pants on Fire,Canada,"March 1, 2019",2014,"Children & Family Movies, Comedies"
80082749,Movie,A Heavy Heart,Germany,"February 15, 2017",2015,"Dramas, Independent Movies, International Movies"
70129374,Movie,Winter's Bone,United States,"March 1, 2019",2010,"Dramas, Independent Movies"
60036112,Movie,Chalte Chalte,India,"July 1, 2018",2003,"Dramas, International Movies, Romantic Movies"
70125939,Movie,Paying Guests,India,"July 1, 2018",2009,"Comedies, International Movies"
81099976,TV Show,Titipo Titipo,,"July 1, 2019",2018,"Kids' TV, Korean TV Shows"
80100933,TV Show,Miss Dynamite,Mexico,"May 5, 2018",2015,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows"
80201612,Movie,Daagdi Chaawl,India,"February 15, 2018",2015,"Action & Adventure, Dramas, International Movies"
70242568,Movie,The Sapphires,Australia,"April 26, 2019",2012,"Comedies, Dramas, Independent Movies"
60037022,Movie,Trainspotting,United Kingdom,"October 1, 2019",1996,"Comedies, Cult Movies, Dramas"
80184405,TV Show,The Innocents,United Kingdom,"August 24, 2018",2018,"British TV Shows, International TV Shows, Romantic TV Shows"
80176144,Movie,Without Gorky,United Kingdom,"May 31, 2017",2011,Documentaries
80161700,TV Show,One More Time,South Korea,"March 10, 2017",2016,"International TV Shows, Korean TV Shows, Romantic TV Shows"
